gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,results_to,team_alive,team_id,team_name,team_rating,team_region,team_seed,team_slot
mens,3/14/21,0,1,0.80014785,0.40696807,0.102305518,0.042788411,0.015779837,0.005357638,1,1,197,Oklahoma State,84.89,Midwest,4,76
mens,3/14/21,0,1,0.752323443,0.364917536,0.091413384,0.041122778,0.014499159,0.004919089,1,1,222,Villanova,84.75,South,5,104
mens,3/14/21,0,1,0.540795588,0.2621436,0.108652448,0.048987547,0.013634083,0.004873687,1,1,252,Brigham Young,84.53,East,6,48
mens,3/14/21,0,1,0.715025067,0.149492068,0.083505714,0.036251966,0.013859747,0.004867271,1,1,2350,Loyola (IL),85.09,Midwest,8,68
mens,3/14/21,0,1,0.624959735,0.192295646,0.099747861,0.023754893,0.011236928,0.004054912,1,1,2483,Oregon,84.6,West,7,24
mens,3/14/21,0,1,0.460700399,0.176837481,0.088258747,0.040014451,0.011206616,0.004027219,1,1,120,Maryland,84.36,East,10,58
mens,3/14/21,0,1,0.576384892,0.171417525,0.081503853,0.026171117,0.009612817,0.003251514,1,1,164,Rutgers,84.13,Midwest,10,90
mens,3/14/21,0,1,0.579495387,0.178461223,0.076485587,0.021903777,0.006966674,0.002150768,1,1,57,Florida,83.04,South,7,120
mens,3/14/21,1,0.542798693,0.257641403,0.120394392,0.047987401,0.020930786,0.005613384,0.001944463,0,1,127,Michigan State,82.87,East,11a,50
mens,3/14/21,0,1,0.404914932,0.135799408,0.059178178,0.02398173,0.005964241,0.001937132,1,1,179,St. Bonaventure,82.87,East,9,38
mens,3/14/21,0,1,0.390583113,0.171373776,0.057899396,0.017312283,0.005971454,0.001904586,1,1,183,Syracuse,83.07,Midwest,11,82
mens,3/14/21,0,1,0.329116798,0.142228191,0.05205415,0.014523699,0.004513261,0.001364015,1,1,328,Utah State,82.37,South,11,114
mens,3/14/21,0,1,0.423615108,0.10669785,0.044849922,0.012614249,0.004121234,0.001249609,1,1,228,Clemson,82.37,Midwest,7,88
mens,3/14/21,1,0.457201307,0.201563009,0.088442998,0.032974143,0.013589562,0.003423402,0.001124193,0,1,26,UCLA,81.89,East,11b,51
mens,3/14/21,0,1,0.47030284,0.040248306,0.017249413,0.00712485,0.003217566,0.001105473,1,1,201,Oklahoma,81.17,West,8,4
mens,3/14/21,0,1,0.284974933,0.033552264,0.018790769,0.008181866,0.003137101,0.001104672,1,1,59,Georgia Tech,79.84,Midwest,9,70
mens,3/14/21,0,1,0.304846947,0.115145827,0.03811635,0.013634748,0.002966602,0.000858447,1,1,46,Georgetown,81.33,East,12,42
mens,3/14/21,0,1,0.375040265,0.087786764,0.037577554,0.00697484,0.002760976,0.000827438,1,1,2670,Virginia Commonwealth,81.69,West,10,26
mens,3/14/21,0,1,0.420504613,0.109422617,0.040837166,0.010088845,0.002811408,0.000768947,1,1,259,Virginia Tech,81.21,South,10,122
mens,3/14/21,0,1,0.52969716,0.049080774,0.017599952,0.006176066,0.002419292,0.000717303,1,1,142,Missouri,81.85,West,9,6
mens,3/14/21,1,0.600511274,0.178177434,0.08712999,0.022539334,0.003721562,0.001348978,0.000369632,0,1,2724,Wichita State,79.9,West,11b,19
mens,3/14/21,0,1,0.255590608,0.099729388,0.015473077,0.004433397,0.00114092,0.000276999,1,1,204,Oregon State,79.7,Midwest,12,74
mens,3/14/21,0,1,0.237203328,0.072671467,0.020613674,0.004439282,0.001092805,0.000266727,1,1,2142,Colgate,79.61,South,14,118
mens,3/14/21,0,1,0.247676557,0.070908143,0.009279918,0.002579416,0.000560764,0.000122055,1,1,2737,Winthrop,78.42,South,12,106
mens,3/14/21,0,1,0.18906559,0.063644319,0.008044126,0.002174686,0.000460043,9.76E-05,1,1,249,North Texas,78.16,South,13,110
mens,3/14/21,0,1,0.170676156,0.045498261,0.01036659,0.002660685,0.000410848,8.78E-05,1,1,2430,North Carolina-Greensboro,77.75,East,13,46
mens,3/14/21,1,0.399488726,0.093369017,0.039079998,0.00830955,0.001123084,0.000348077,8.15E-05,0,1,2181,Drake,77.58,West,11a,18
mens,3/14/21,0,1,0.181291647,0.043862945,0.004254359,0.001133022,0.000347694,8.06E-05,1,1,2540,UC-Santa Barbara,78.41,West,12,10
mens,3/14/21,0,1,0.154127428,0.038694626,0.0077427,0.001858244,0.000266194,5.31E-05,1,1,2000,Abilene Christian,77.04,East,14,54
mens,3/14/21,0,1,0.19985215,0.0512258,0.0057175,0.001240216,0.000245421,4.66E-05,1,1,2335,Liberty,76.98,Midwest,13,78
mens,3/14/21,0,1,0.135809453,0.033789839,0.00291292,0.000703249,0.000197618,4.20E-05,1,1,195,Ohio,77.51,West,13,14
mens,3/14/21,0,1,0.213606804,0.048001842,0.007326482,0.00070829,0.00016645,2.97E-05,1,1,331,Eastern Washington,76.07,West,14,22
mens,3/14/21,0,1,0.056110962,0.011700731,0.002442594,0.000200227,4.08E-05,6.33E-06,1,1,2253,Grand Canyon,74.72,West,15,30
mens,3/14/21,0,1,0.094410197,0.014324306,0.001681469,0.000185318,2.56E-05,3.46E-06,1,1,2413,Morehead State,73.72,Midwest,14,86
mens,3/14/21,0,1,0.056222859,0.011255814,0.001715117,0.000171628,2.07E-05,2.61E-06,1,1,198,Oral Roberts,73.27,South,15,126
mens,3/14/21,0,1,0.022848628,0.003581187,0.000586265,7.13E-05,8.13E-06,9.17E-07,1,1,2182,Drexel,72.43,Midwest,16,66
mens,3/14/21,0,1,0.048064759,0.005261076,0.000690656,8.74E-05,6.61E-06,7.29E-07,1,1,314,Iona,71.81,East,15,62
mens,3/14/21,0,1,0.036006387,0.00498067,0.000623533,5.24E-05,5.59E-06,5.91E-07,1,1,325,Cleveland State,71.8,Midwest,15,94
mens,3/14/21,0,1,0.018302036,0.001295509,0.000168598,1.90E-05,1.71E-06,1.62E-07,1,1,42,Hartford,70.93,South,16,98
mens,3/14/21,1,0.586415856,0.006906844,0.001162383,0.000115217,1.22E-05,1.59E-06,1.60E-07,0,1,2026,Appalachian State,70.28,West,16b,3
mens,3/14/21,1,0.505419944,0.018760224,0.001765028,0.000174511,1.71E-05,1.01E-06,8.87E-08,0,1,116,Mount St. Mary's,68.91,East,16a,34
mens,3/14/21,1,0.494580056,0.018056339,0.00167296,0.00016302,1.58E-05,9.21E-07,7.95E-08,0,1,2640,Texas Southern,68.79,East,16b,35
mens,3/14/21,1,0.413584144,0.003700856,0.000492442,3.86E-05,3.26E-06,3.43E-07,2.79E-08,0,1,2450,Norfolk State,68.29,West,16a,2
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
